venue,innings,bowler,economy
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,M Morkel,9.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,MJ McClenaghan,9.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,MM Patel,7.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,MM Sharma,4.153846153846153
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,MS Gony,12.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,NLTC Perera,7.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,P Kumar,8.142857142857142
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,PP Ojha,18.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,RP Singh,7.2631578947368425
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,S Nadeem,11.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,SL Malinga,9.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,SN Thakur,13.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,SP Narine,6.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Sandeep Sharma,2.6666666666666665
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,TA Boult,11.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,TG Southee,6.48
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,Z Khan,2.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,A Nehra,5.8
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,AD Mathews,12.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,AR Patel,11.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Ankit Sharma,3.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,B Kumar,6.88235294117647
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,BB Sran,3.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,CH Morris,5.571428571428571
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,DE Bollinger,9.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,DJ Muthuswami,10.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,DT Christian,14.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,DW Steyn,4.75
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Harbhajan Singh,8.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,I Sharma,7.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,JA Morkel,10.285714285714285
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,JJ Bumrah,3.6923076923076925
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,JP Duminy,6.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,KH Pandya,5.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,KJ Abbott,7.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,KK Ahmed,13.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,KV Sharma,5.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,MC Henriques,7.714285714285715
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,MJ McClenaghan,7.2631578947368425
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,MM Sharma,10.615384615384615
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Mohammad Nabi,4.5
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,NM Coulter-Nile,6.947368421052632
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,P Kumar,7.384615384615385
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,R Ashwin,4.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,R Vinay Kumar,11.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Rashid Khan,6.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Sandeep Sharma,4.666666666666667
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,TA Boult,5.5200000000000005
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,TG Southee,3.0
Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,Z Khan,5.699999999999999
Dubai International Cricket Stadium,1,A Nortje,9.0
Dubai International Cricket Stadium,1,AR Patel,10.5
Dubai International Cricket Stadium,1,AS Rajpoot,9.230769230769232
Dubai International Cricket Stadium,1,Arshdeep Singh,7.68
Dubai International Cricket Stadium,1,B Kumar,4.153846153846153
Dubai International Cricket Stadium,1,BA Stokes,11.076923076923077
Dubai International Cricket Stadium,1,BW Hilfenhaus,9.0
Dubai International Cricket Stadium,1,CH Morris,3.4285714285714284
Dubai International Cricket Stadium,1,CJ Jordan,6.857142857142857
Dubai International Cricket Stadium,1,DL Chahar,6.521739130434782
Dubai International Cricket Stadium,1,DR Sams,15.0
Dubai International Cricket Stadium,1,DS Kulkarni,3.5
Dubai International Cricket Stadium,1,DW Steyn,8.5
Dubai International Cricket Stadium,1,GJ Maxwell,11.75
Dubai International Cricket Stadium,1,I Udana,13.285714285714286
Dubai International Cricket Stadium,1,IC Pandey,5.5
Dubai International Cricket Stadium,1,J Yadav,3.666666666666667
Dubai International Cricket Stadium,1,JA Morkel,7.199999999999999
Dubai International Cricket Stadium,1,JC Archer,1.6
Dubai International Cricket Stadium,1,JD Unadkat,6.166666666666666
Dubai International Cricket Stadium,1,JDS Neesham,7.0
Dubai International Cricket Stadium,1,JJ Bumrah,7.384615384615385
Dubai International Cricket Stadium,1,JL Pattinson,8.5
Dubai International Cricket Stadium,1,JO Holder,8.526315789473685
Dubai International Cricket Stadium,1,JP Faulkner,13.384615384615385
Dubai International Cricket Stadium,1,JR Hazlewood,3.5
Dubai International Cricket Stadium,1,K Rabada,14.526315789473685
Dubai International Cricket Stadium,1,KH Pandya,5.142857142857142
Dubai International Cricket Stadium,1,KK Ahmed,10.56
Dubai International Cricket Stadium,1,Kartik Tyagi,10.105263157894736
Dubai International Cricket Stadium,1,L Ngidi,5.0
Dubai International Cricket Stadium,1,MA Starc,7.5
Dubai International Cricket Stadium,1,MG Johnson,4.5
Dubai International Cricket Stadium,1,MJ Santner,11.0
Dubai International Cricket Stadium,1,MM Sharma,1.0
Dubai International Cricket Stadium,1,MR Marsh,9.0
Dubai International Cricket Stadium,1,Mohammed Shami,6.521739130434782
Dubai International Cricket Stadium,1,Monu Kumar,5.25
Dubai International Cricket Stadium,1,Mujeeb Ur Rahman,6.0
Dubai International Cricket Stadium,1,NA Saini,9.0
Dubai International Cricket Stadium,1,NM Coulter-Nile,3.0
Dubai International Cricket Stadium,1,PP Ojha,10.0
Dubai International Cricket Stadium,1,R Ashwin,8.2
Dubai International Cricket Stadium,1,RD Chahar,14.0
Dubai International Cricket Stadium,1,S Gopal,9.0
Dubai International Cricket Stadium,1,S Nadeem,5.076923076923077
Dubai International Cricket Stadium,1,SL Malinga,5.5
Dubai International Cricket Stadium,1,SM Curran,6.538461538461538
Dubai International Cricket Stadium,1,SN Thakur,8.842105263157894
Dubai International Cricket Stadium,1,SS Cottrell,7.846153846153847
Dubai International Cricket Stadium,1,Sandeep Sharma,6.357142857142858
Dubai International Cricket Stadium,1,T Natarajan,12.0
Dubai International Cricket Stadium,1,TA Boult,6.5
Dubai International Cricket Stadium,1,TG Southee,7.5
Dubai International Cricket Stadium,1,TK Curran,5.142857142857142
Dubai International Cricket Stadium,1,UT Yadav,8.5
Dubai International Cricket Stadium,1,V Shankar,7.636363636363637
Dubai International Cricket Stadium,1,VR Aaron,10.736842105263158
Dubai International Cricket Stadium,1,WD Parnell,11.0
Dubai International Cricket Stadium,1,Washington Sundar,7.0
Dubai International Cricket Stadium,1,YS Chahal,18.0
Dubai International Cricket Stadium,1,Z Khan,7.666666666666666
Dubai International Cricket Stadium,2,A Nortje,7.935483870967742
Dubai International Cricket Stadium,2,AB Dinda,9.0
Dubai International Cricket Stadium,2,AR Patel,5.4
Dubai International Cricket Stadium,2,AS Rajpoot,9.428571428571429
Dubai International Cricket Stadium,2,Arshdeep Singh,9.428571428571429
Dubai International Cricket Stadium,2,Avesh Khan,12.0
Dubai International Cricket Stadium,2,B Kumar,2.923076923076923
Dubai International Cricket Stadium,2,BA Stokes,13.0
Dubai International Cricket Stadium,2,BW Hilfenhaus,8.526315789473685
Dubai International Cricket Stadium,2,CH Morris,6.333333333333334
Dubai International Cricket Stadium,2,CJ Anderson,14.0
Dubai International Cricket Stadium,2,CJ Jordan,19.0
Dubai International Cricket Stadium,2,CV Varun,5.5
Dubai International Cricket Stadium,2,DJG Sammy,8.0
Dubai International Cricket Stadium,2,DL Chahar,6.6000000000000005
Dubai International Cricket Stadium,2,DR Sams,5.571428571428571
Dubai International Cricket Stadium,2,DW Steyn,6.5
Dubai International Cricket Stadium,2,HV Patel,11.0
Dubai International Cricket Stadium,2,Harbhajan Singh,4.0
Dubai International Cricket Stadium,2,Harpreet Brar,7.0
Dubai International Cricket Stadium,2,I Udana,8.842105263157894
Dubai International Cricket Stadium,2,IC Pandey,5.0
Dubai International Cricket Stadium,2,JA Morkel,7.5
Dubai International Cricket Stadium,2,JC Archer,5.28
Dubai International Cricket Stadium,2,JD Unadkat,8.0
Dubai International Cricket Stadium,2,JJ Bumrah,3.789473684210526
Dubai International Cricket Stadium,2,JO Holder,13.0
Dubai International Cricket Stadium,2,K Rabada,7.285714285714285
Dubai International Cricket Stadium,2,KH Pandya,4.153846153846153
Dubai International Cricket Stadium,2,KK Ahmed,7.105263157894736
Dubai International Cricket Stadium,2,KL Nagarkoti,7.0
Dubai International Cricket Stadium,2,KV Sharma,8.307692307692307
Dubai International Cricket Stadium,2,Kartik Tyagi,11.714285714285714
Dubai International Cricket Stadium,2,LH Ferguson,9.0
Dubai International Cricket Stadium,2,M Ashwin,6.5
Dubai International Cricket Stadium,2,M Morkel,7.384615384615385
Dubai International Cricket Stadium,2,MA Starc,2.0
Dubai International Cricket Stadium,2,MM Sharma,6.461538461538462
Dubai International Cricket Stadium,2,MP Stoinis,8.5
Dubai International Cricket Stadium,2,Mohammed Shami,6.933333333333333
Dubai International Cricket Stadium,2,Mohammed Siraj,15.0
Dubai International Cricket Stadium,2,NA Saini,4.64516129032258
Dubai International Cricket Stadium,2,NM Coulter-Nile,6.5
Dubai International Cricket Stadium,2,PJ Cummins,7.199999999999999
Dubai International Cricket Stadium,2,PP Ojha,6.5
Dubai International Cricket Stadium,2,R Ashwin,4.222222222222222
Dubai International Cricket Stadium,2,R Vinay Kumar,9.0
Dubai International Cricket Stadium,2,Ravi Bishnoi,11.25
Dubai International Cricket Stadium,2,S Gopal,5.0
Dubai International Cricket Stadium,2,S Nadeem,6.857142857142857
Dubai International Cricket Stadium,2,SL Malinga,5.368421052631579
Dubai International Cricket Stadium,2,SM Curran,6.0
Dubai International Cricket Stadium,2,SP Narine,7.846153846153847
Dubai International Cricket Stadium,2,SS Cottrell,6.5625
Dubai International Cricket Stadium,2,Sandeep Sharma,6.136363636363637
Dubai International Cricket Stadium,2,Shakib Al Hasan,6.0
Dubai International Cricket Stadium,2,Shivam Mavi,4.800000000000001
Dubai International Cricket Stadium,2,T Natarajan,7.166666666666666
Dubai International Cricket Stadium,2,TA Boult,9.483870967741936
Dubai International Cricket Stadium,2,TU Deshpande,17.076923076923077
Dubai International Cricket Stadium,2,UT Yadav,9.428571428571429
Dubai International Cricket Stadium,2,VR Aaron,5.0
Dubai International Cricket Stadium,2,Washington Sundar,4.285714285714286
Dubai International Cricket Stadium,2,Y Venugopal Rao,9.0
Dubai International Cricket Stadium,2,YS Chahal,6.0
Dubai International Cricket Stadium,2,Z Khan,6.6000000000000005
Eden Gardens,1,A Mishra,2.25
Eden Gardens,1,A Nehra,6.486486486486487
Eden Gardens,1,A Symonds,7.5
Eden Gardens,1,AB Agarkar,16.0
Eden Gardens,1,AB Dinda,7.371428571428572
Eden Gardens,1,AD Mathews,3.0
Eden Gardens,1,AD Russell,6.642857142857143
Eden Gardens,1,AJ Tye,4.615384615384616
Eden Gardens,1,AN Ahmed,7.25
Eden Gardens,1,AR Patel,4.0
Eden Gardens,1,AS Rajpoot,8.0
Eden Gardens,1,B Kumar,6.842105263157895
Eden Gardens,1,B Lee,7.050000000000001
Eden Gardens,1,B Stanlake,5.5
Eden Gardens,1,BA Stokes,8.0
Eden Gardens,1,BAW Mendis,6.5
Eden Gardens,1,BB Sran,8.75
Eden Gardens,1,BCJ Cutting,11.142857142857142
Eden Gardens,1,BW Hilfenhaus,9.0
Eden Gardens,1,Basil Thampi,15.0
Eden Gardens,1,C de Grandhomme,7.5
Eden Gardens,1,CH Morris,6.75
Eden Gardens,1,CK Langeveldt,4.5
Eden Gardens,1,CR Woakes,11.538461538461538
Eden Gardens,1,CRD Fernando,9.428571428571429
Eden Gardens,1,CV Varun,25.0
Eden Gardens,1,DJ Bravo,2.0
Eden Gardens,1,DJ Hooda,7.0
Eden Gardens,1,DL Chahar,11.0
Eden Gardens,1,DL Vettori,7.846153846153847
Eden Gardens,1,DR Smith,7.0
Eden Gardens,1,DS Kulkarni,7.25
Eden Gardens,1,DT Christian,8.0
Eden Gardens,1,DW Steyn,6.0
Eden Gardens,1,GB Hogg,5.0
Eden Gardens,1,GC Viljoen,6.857142857142857
Eden Gardens,1,GD McGrath,4.5
Eden Gardens,1,GH Vihari,15.0
Eden Gardens,1,GJ Maxwell,10.285714285714285
Eden Gardens,1,HF Gurney,3.0
Eden Gardens,1,HV Patel,8.307692307692307
Eden Gardens,1,Harbhajan Singh,15.23076923076923
Eden Gardens,1,Harmeet Singh,9.428571428571429
Eden Gardens,1,I Sharma,6.356435643564357
Eden Gardens,1,IK Pathan,8.307692307692307
Eden Gardens,1,Iqbal Abdulla,4.7
Eden Gardens,1,J Botha,9.0
Eden Gardens,1,J Syed Mohammad,1.0
Eden Gardens,1,J Theron,6.0
Eden Gardens,1,JA Morkel,7.32
Eden Gardens,1,JC Archer,4.0
Eden Gardens,1,JD Unadkat,8.2
Eden Gardens,1,JH Kallis,6.6000000000000005
Eden Gardens,1,JJ Bumrah,5.5
Eden Gardens,1,JP Duminy,16.0
Eden Gardens,1,JP Faulkner,17.0
Eden Gardens,1,JW Hastings,0.5
Eden Gardens,1,Jaskaran Singh,5.0
Eden Gardens,1,K Gowtham,6.333333333333334
Eden Gardens,1,K Rabada,12.0
Eden Gardens,1,KAJ Roach,10.0
Eden Gardens,1,KH Pandya,7.0
Eden Gardens,1,KP Appanna,6.857142857142857
Eden Gardens,1,KS Williamson,7.0
Eden Gardens,1,Kuldeep Yadav,6.947368421052632
Eden Gardens,1,L Balaji,6.218181818181819
Eden Gardens,1,LH Ferguson,9.0
Eden Gardens,1,LR Shukla,9.0
Eden Gardens,1,M Kartik,6.48
Eden Gardens,1,M Morkel,6.0
Eden Gardens,1,M Muralitharan,8.571428571428571
Eden Gardens,1,M Ntini,6.315789473684211
Eden Gardens,1,M Prasidh Krishna,9.576923076923077
Eden Gardens,1,MA Starc,6.0
Eden Gardens,1,MC Henriques,10.0
Eden Gardens,1,MF Maharoof,8.5
Eden Gardens,1,MG Johnson,8.842105263157894
Eden Gardens,1,MJ McClenaghan,4.5
Eden Gardens,1,MJ Santner,4.285714285714286
Eden Gardens,1,MM Patel,5.0
Eden Gardens,1,MM Sharma,9.142857142857142
Eden Gardens,1,MP Stoinis,8.5
Eden Gardens,1,MS Gony,5.0
Eden Gardens,1,Mohammed Shami,4.5
Eden Gardens,1,Mujeeb Ur Rahman,9.230769230769232
Eden Gardens,1,NLTC Perera,11.0
Eden Gardens,1,NM Coulter-Nile,9.5
Eden Gardens,1,O Thomas,8.5
Eden Gardens,1,P Awana,6.5
Eden Gardens,1,P Kumar,6.833333333333333
Eden Gardens,1,PJ Cummins,11.769230769230768
Eden Gardens,1,PJ Sangwan,6.1764705882352935
Eden Gardens,1,PP Chawla,8.100000000000001
Eden Gardens,1,PP Ojha,6.333333333333334
Eden Gardens,1,R Ashwin,8.64
Eden Gardens,1,R Dhawan,10.0
Eden Gardens,1,R Vinay Kumar,8.799999999999999
Eden Gardens,1,RA Jadeja,12.5
Eden Gardens,1,RE van der Merwe,5.142857142857142
Eden Gardens,1,RR Powar,6.857142857142857
Eden Gardens,1,RW Price,14.0
Eden Gardens,1,Rashid Khan,9.5
Eden Gardens,1,S Aravind,10.6
Eden Gardens,1,S Badree,18.0
Eden Gardens,1,S Kaul,14.0
Eden Gardens,1,S Nadeem,12.5
Eden Gardens,1,S Narwal,7.285714285714285
Eden Gardens,1,SA Abbott,11.0
Eden Gardens,1,SB Jakati,8.5
Eden Gardens,1,SC Ganguly,13.0
Eden Gardens,1,SE Bond,4.833333333333334
Eden Gardens,1,SJ Srivastava,11.5
Eden Gardens,1,SK Raina,5.5
Eden Gardens,1,SL Malinga,6.486486486486487
Eden Gardens,1,SM Pollock,6.5
Eden Gardens,1,SMSM Senanayake,5.526315789473684
Eden Gardens,1,SN Thakur,5.5
Eden Gardens,1,SP Narine,6.136363636363637
Eden Gardens,1,SR Watson,6.947368421052632
Eden Gardens,1,STR Binny,8.5
Eden Gardens,1,Sandeep Sharma,2.0
Eden Gardens,1,Shakib Al Hasan,5.781818181818181
Eden Gardens,1,Shivam Mavi,9.243243243243244
Eden Gardens,1,Sohail Tanvir,4.153846153846153
Eden Gardens,1,TA Boult,6.279069767441861
Eden Gardens,1,TG Southee,8.399999999999999
Eden Gardens,1,TK Curran,11.0
Eden Gardens,1,TM Dilshan,6.9230769230769225
Eden Gardens,1,TS Mills,8.571428571428571
Eden Gardens,1,UT Yadav,9.25925925925926
Eden Gardens,1,Umar Gul,3.4285714285714284
Eden Gardens,1,VR Aaron,5.0
Eden Gardens,1,VY Mahesh,6.0
Eden Gardens,1,WD Parnell,17.0
Eden Gardens,1,Washington Sundar,9.5
Eden Gardens,1,YK Pathan,5.4
Eden Gardens,1,Z Khan,7.527272727272727
Eden Gardens,2,A Kumble,9.0
Eden Gardens,2,A Nehra,6.307692307692308
Eden Gardens,2,A Singh,5.666666666666666
Eden Gardens,2,A Zampa,7.714285714285715
Eden Gardens,2,AA Chavan,6.6000000000000005
Eden Gardens,2,AB Agarkar,6.9230769230769225
Eden Gardens,2,AB Dinda,5.91044776119403
Eden Gardens,2,AD Mascarenhas,9.0
Eden Gardens,2,AD Mathews,16.0
Eden Gardens,2,AD Russell,8.979020979020978
Eden Gardens,2,AG Murtaza,6.0
Eden Gardens,2,AR Patel,2.0
Eden Gardens,2,AS Rajpoot,8.5
Eden Gardens,2,Anureet Singh,15.0
Eden Gardens,2,Azhar Mahmood,8.5
Eden Gardens,2,B Kumar,8.333333333333332
Eden Gardens,2,B Lee,8.756756756756756
Eden Gardens,2,BA Bhatt,7.75
Eden Gardens,2,BA Stokes,4.105263157894737
Eden Gardens,2,BAW Mendis,5.0
Eden Gardens,2,BE Hendricks,10.0
Eden Gardens,2,BW Hilfenhaus,9.692307692307693
Eden Gardens,2,CH Gayle,17.0
Eden Gardens,2,CH Morris,5.052631578947368
Eden Gardens,2,CJ Anderson,9.882352941176471
Eden Gardens,2,CR Brathwaite,5.0
Eden Gardens,2,CR Woakes,12.0
Eden Gardens,2,CRD Fernando,9.0
Eden Gardens,2,DE Bollinger,6.0
Eden Gardens,2,DJ Bravo,2.571428571428571
Eden Gardens,2,DJ Hussey,15.0
Eden Gardens,2,DW Steyn,8.232558139534884
Eden Gardens,2,GB Hogg,5.052631578947368
Eden Gardens,2,GJ Maxwell,18.0
Eden Gardens,2,HF Gurney,5.75
Eden Gardens,2,HH Pandya,8.0
Eden Gardens,2,I Sharma,8.027027027027028
Eden Gardens,2,IC Pandey,5.5
Eden Gardens,2,IK Pathan,8.16
Eden Gardens,2,Iqbal Abdulla,6.0983606557377055
Eden Gardens,2,J Botha,5.28
Eden Gardens,2,JA Morkel,5.076923076923077
Eden Gardens,2,JC Archer,8.5
Eden Gardens,2,JD Unadkat,9.8
Eden Gardens,2,JH Kallis,9.200000000000001
Eden Gardens,2,JJ Bumrah,6.5
Eden Gardens,2,JO Holder,12.75
Eden Gardens,2,JP Faulkner,7.92
Eden Gardens,2,JW Hastings,9.857142857142858
Eden Gardens,2,K Gowtham,21.0
Eden Gardens,2,K Rabada,10.5
Eden Gardens,2,KC Cariappa,12.0
Eden Gardens,2,KH Pandya,4.5
Eden Gardens,2,KK Ahmed,12.5
Eden Gardens,2,KM Asif,5.076923076923077
Eden Gardens,2,KV Sharma,4.5
Eden Gardens,2,Kamran Khan,5.571428571428571
Eden Gardens,2,Kuldeep Yadav,6.0
Eden Gardens,2,L Balaji,7.80722891566265
Eden Gardens,2,L Ngidi,13.0
Eden Gardens,2,LH Ferguson,8.64
Eden Gardens,2,M Ashwin,9.75
Eden Gardens,2,M Kartik,10.5
Eden Gardens,2,M Morkel,6.782608695652174
Eden Gardens,2,M Prasidh Krishna,9.540983606557377
Eden Gardens,2,M de Lange,8.217391304347826
Eden Gardens,2,MB Parmar,12.0
Eden Gardens,2,MG Johnson,8.78048780487805
Eden Gardens,2,MJ McClenaghan,8.75
Eden Gardens,2,MM Patel,5.666666666666666
Eden Gardens,2,MM Sharma,7.5
Eden Gardens,2,MS Gony,11.0
Eden Gardens,2,Mohammed Siraj,4.0
Eden Gardens,2,N Rana,0.0
Eden Gardens,2,NA Saini,3.5
Eden Gardens,2,NM Coulter-Nile,9.200000000000001
Eden Gardens,2,P Kumar,6.0
Eden Gardens,2,PJ Cummins,6.0
Eden Gardens,2,PP Chawla,6.55813953488372
Eden Gardens,2,PP Ojha,6.0
Eden Gardens,2,R Ashwin,7.894736842105264
Eden Gardens,2,R Dhawan,6.0
Eden Gardens,2,R McLaren,7.846153846153847
Eden Gardens,2,R Vinay Kumar,5.027027027027027
Eden Gardens,2,RA Jadeja,8.5
Eden Gardens,2,RJ Harris,5.0
Eden Gardens,2,RP Singh,5.25
Eden Gardens,2,RR Powar,9.428571428571429
Eden Gardens,2,S Kaul,9.0
Eden Gardens,2,S Sandeep Warrier,8.0
Eden Gardens,2,S Sreesanth,7.0
Eden Gardens,2,SB Styris,3.0
Eden Gardens,2,SC Ganguly,3.0
Eden Gardens,2,SE Bond,8.769230769230768
Eden Gardens,2,SK Warne,4.0
Eden Gardens,2,SL Malinga,3.789473684210526
Eden Gardens,2,SMSM Senanayake,5.302325581395349
Eden Gardens,2,SP Narine,5.810126582278482
Eden Gardens,2,SR Watson,7.130434782608695
Eden Gardens,2,SW Tait,2.307692307692308
Eden Gardens,2,Sandeep Sharma,10.263157894736842
Eden Gardens,2,Shakib Al Hasan,10.0
Eden Gardens,2,Shivam Mavi,9.692307692307693
Eden Gardens,2,Shoaib Akhtar,4.545454545454545
Eden Gardens,2,TA Boult,9.0
Eden Gardens,2,TG Southee,8.769230769230768
Eden Gardens,2,UT Yadav,6.385321100917432
Eden Gardens,2,Umar Gul,6.0
Eden Gardens,2,VR Aaron,16.0
Eden Gardens,2,VS Malik,4.333333333333333
Eden Gardens,2,WPUJC Vaas,3.3333333333333335
Eden Gardens,2,Washington Sundar,13.384615384615385
Eden Gardens,2,Y Prithvi Raj,17.0
Eden Gardens,2,YK Pathan,7.105263157894736
Eden Gardens,2,YS Chahal,12.0
Eden Gardens,2,Z Khan,9.3
Green Park,1,B Kumar,11.0
Green Park,1,DR Smith,5.0
Green Park,1,DS Kulkarni,10.258064516129032
Green Park,1,Mohammad Nabi,7.5
Green Park,1,Mohammed Shami,7.714285714285715
Green Park,1,Mohammed Siraj,11.0
Green Park,1,P Kumar,5.625
Green Park,1,PJ Cummins,11.0
Green Park,1,S Kaul,13.0
Green Park,1,Z Khan,7.0
Green Park,2,AS Rajpoot,9.230769230769232
Green Park,2,Basil Thampi,15.0
Green Park,2,DR Smith,17.0
Green Park,2,DS Kulkarni,7.0
Green Park,2,JJ Bumrah,11.571428571428571
Green Park,2,JP Faulkner,14.0
Green Park,2,KH Pandya,18.0
Green Park,2,M Morkel,9.692307692307693
Green Park,2,MJ McClenaghan,18.0
Green Park,2,P Kumar,5.684210526315789
Green Park,2,PJ Sangwan,8.25
Green Park,2,R Vinay Kumar,3.5
Green Park,2,SP Narine,6.461538461538462
Himachal Pradesh Cricket Association Stadium,1,A Nehra,13.5
Himachal Pradesh Cricket Association Stadium,1,AM Salvi,10.0
Himachal Pradesh Cricket Association Stadium,1,Azhar Mahmood,1.0
Himachal Pradesh Cricket Association Stadium,1,BA Bhatt,10.0
Himachal Pradesh Cricket Association Stadium,1,CH Gayle,3.0
Himachal Pradesh Cricket Association Stadium,1,CK Langeveldt,7.285714285714285
Himachal Pradesh Cricket Association Stadium,1,DE Bollinger,6.0
Himachal Pradesh Cricket Association Stadium,1,DS Kulkarni,18.0
Himachal Pradesh Cricket Association Stadium,1,IK Pathan,8.0
Himachal Pradesh Cricket Association Stadium,1,JA Morkel,13.0
Himachal Pradesh Cricket Association Stadium,1,JJ van der Wath,4.5
Himachal Pradesh Cricket Association Stadium,1,M Morkel,4.5
Himachal Pradesh Cricket Association Stadium,1,MR Marsh,8.5
Himachal Pradesh Cricket Association Stadium,1,NM Coulter-Nile,5.368421052631579
Himachal Pradesh Cricket Association Stadium,1,P Kumar,6.8108108108108105
Himachal Pradesh Cricket Association Stadium,1,R Ashwin,4.0
Himachal Pradesh Cricket Association Stadium,1,R Dhawan,2.5
Himachal Pradesh Cricket Association Stadium,1,RG Sharma,3.0
Himachal Pradesh Cricket Association Stadium,1,RJ Harris,6.153846153846153
Himachal Pradesh Cricket Association Stadium,1,RP Singh,8.0
Himachal Pradesh Cricket Association Stadium,1,S Aravind,1.0
Himachal Pradesh Cricket Association Stadium,1,S Kaul,6.857142857142857
Himachal Pradesh Cricket Association Stadium,1,S Tyagi,12.857142857142858
Himachal Pradesh Cricket Association Stadium,1,UT Yadav,1.3333333333333333
Himachal Pradesh Cricket Association Stadium,1,VR Aaron,7.5
Himachal Pradesh Cricket Association Stadium,2,Anand Rajan,9.428571428571429
Himachal Pradesh Cricket Association Stadium,2,Azhar Mahmood,7.5
Himachal Pradesh Cricket Association Stadium,2,BW Hilfenhaus,5.333333333333333
Himachal Pradesh Cricket Association Stadium,2,DW Steyn,6.0
Himachal Pradesh Cricket Association Stadium,2,IK Pathan,9.333333333333334
Himachal Pradesh Cricket Association Stadium,2,J Theron,8.307692307692307
Himachal Pradesh Cricket Association Stadium,2,JA Morkel,9.0
Himachal Pradesh Cricket Association Stadium,2,JP Duminy,6.5
Himachal Pradesh Cricket Association Stadium,2,P Awana,6.0
Himachal Pradesh Cricket Association Stadium,2,P Kumar,5.290322580645161
Himachal Pradesh Cricket Association Stadium,2,PP Ojha,9.0
Himachal Pradesh Cricket Association Stadium,2,R Ashwin,7.5
Himachal Pradesh Cricket Association Stadium,2,RJ Harris,5.121951219512195
